#HalfBakedOne Ship Names List       Version 1.00        Feb 22 2026        GREAT GAME,,,,,,,,,,
#Huge shoutout to Discord user MDHansen for their help debugging this file!,,,,,,,,,,
#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
1994,,Mackensen,germany,bc,,,,,,
1995,,Graf Spee,germany,bc,,,,,,
1996,,Prinz Eitel Friedrich,germany,bc,,,,,,
1997,,Fürst Bismarck,germany,bc,,,,,,
1998,,Yorck,germany,bc,,,,,,
1999,,Gneisenau,germany,bc,,,,,,
2000,,Scharnhorst,germany,bc,,,,,,
2001,,Preußen,germany,bc,,,,,,
2002,,Königsberg,germany,bc,,,,,,
2003,,Arminius,germany,bc,,,,,,
2004,,Prinz Adalbert,germany,bc,,,,,,
2005,,Friedrich Carl,germany,bc,,,,,,
2006,,Kronprinz,germany,bc,,,,,,
2007,,König Wilhelm,germany,bc,,,,,,
2008,,Hansa,germany,bc,,,,,,
2009,,Grosser Kurfürst,germany,bc,,,,,,
2010,,Friedrich der Grosse,germany,bc,,,,,,
2011,,Sachsen,germany,bc,,,,,,
2012,,Bayern,germany,bc,,,,,,
2013,,Württemberg,germany,bc,,,,,,
2014,,Baden,germany,bc,,,,,,
2015,,Oldenburg,germany,bc,,,,,,
2016,,Hessen,germany,bc,,,,,,
2017,,Ostmark,germany,bc,,,,,,
2018,,Wuppertal,germany,bc,,,,,,
2019,,Star,germany,bc,,,,,,
2020,,Leipzig,germany,bc,,,,,,
2021,,Lauenburg,germany,bc,,,,,,
2022,,Mars,germany,bc,,,,,,
2023,,Prince Adalbert,germany,bc,,,,,,
2024,,Max von der Goltz,germany,bc,,,,,,
2025,,Eduard von Knorr,germany,bc,,,,,,
2026,,Friedrich von Hollmann,germany,bc,,,,,,
2027,,Guido Karcher,germany,bc,,,,,,
2028,,August von Thomsen,germany,bc,,,,,,
2029,,Otto von Diederichs,germany,bc,,,,,,
2030,,Fürst Bismarck,germany,ca,,,,,,
2031,,Prinz Heinrich,germany,ca,,,,,,
2032,,Prinz Adalbert,germany,ca,,,,,,
2033,,Friedrich Carl,germany,ca,,,,,,
2034,,Roon,germany,ca,,,,,,
2035,,Yorck,germany,ca,,,,,,
2036,,Scharnhorst,germany,ca,,,,,,
2037,,Gneisenau,germany,ca,,,,,,
2038,,Blücher,germany,ca,,,,,,
2039,,Lützow,germany,ca,,,,,,
2040,,Admiral Scheer,germany,ca,,,,,,
2041,,Admiral Graf Spee,germany,ca,,,,,,
2042,,Admiral Hipper,germany,ca,,,,,,
2043,,Prinz Eugen,germany,ca,,,,,,
2044,,Seydlitz,germany,ca,,,,,,
2045,,Victoria Louise,germany,ca,,,,,,
2046,,Irene,germany,ca,,,,,,
2047,,Prinzess Wilhelm,germany,ca,,,,,,
2048,,Kaiserin Augusta,germany,ca,,,,,,
2049,,Hertha,germany,ca,,,,,,
2050,,Freya,germany,ca,,,,,,
2051,,Vineta,germany,ca,,,,,,
2052,,Hansa,germany,ca,,,,,,
2053,,Deutschland,germany,ca,,,,,,
2054,,Atlantis,germany,ca,,,,,,
2055,,Coronel,germany,ca,,,,,,
2056,,Komet,germany,ca,,,,,,
2057,,Kormoran,germany,ca,,,,,,
2058,,Michel,germany,ca,,,,,,
2059,,Orion,germany,ca,,,,,,
2060,,Stier,germany,ca,,,,,,
2061,,Thor,germany,ca,,,,,,
2062,,Widder,germany,ca,,,,,,
2063,,Bavaria,germany,ca,,,,,,
2064,,Mecklenburg,germany,ca,,,,,,
2065,,Rhineland,germany,ca,,,,,,
2066,,Saxony,germany,ca,,,,,,
2067,,Thuringia,germany,ca,,,,,,
2068,,Baden,germany,ca,,,,,,
2069,,Limburg,germany,ca,,,,,,
2070,,Lippe,germany,ca,,,,,,
2071,,Dessau,germany,ca,,,,,,
2072,,Sachsen,germany,ca,,,,,,
2073,,Schwalbe,germany,cl,,,,,,
2074,,Sperber,germany,cl,,,,,,
2075,,Bussard,germany,cl,,,,,,
2076,,Falke,germany,cl,,,,,,
2077,,Seeadler,germany,cl,,,,,,
2078,,Condor,germany,cl,,,,,,
2079,,Cormoran,germany,cl,,,,,,
2080,,Geier,germany,cl,,,,,,
2081,,Gefion,germany,cl,,,,,,
2082,,Gazelle,germany,cl,,,,,,
2083,,Niobe,germany,cl,,,,,,
2084,,Nymphe,germany,cl,,,,,,
2085,,Thetis,germany,cl,,,,,,
2086,,Ariadne,germany,cl,,,,,,
2087,,Amazone,germany,cl,,,,,,
2088,,Medusa,germany,cl,,,,,,
2089,,Frauenlob,germany,cl,,,,,,
2090,,Arcona,germany,cl,,,,,,
2091,,Undine,germany,cl,,,,,,
2092,,Bremen,germany,cl,,,,,,
2093,,Hamburg,germany,cl,,,,,,
2094,,Berlin,germany,cl,,,,,,
2095,,Lübeck,germany,cl,,,,,,
2096,,München,germany,cl,,,,,,
2097,,Leipzig,germany,cl,,,,,,
2098,,Danzig,germany,cl,,,,,,
2099,,Königsberg,germany,cl,,,,,,
2100,,Nürnberg,germany,cl,,,,,,
2101,,Stuttgart,germany,cl,,,,,,
2102,,Stettin,germany,cl,,,,,,
2103,,Dresden,germany,cl,,,,,,
2104,,Emden,germany,cl,,,,,,
2105,,Kolberg,germany,cl,,,,,,
2106,,Mainz,germany,cl,,,,,,
2107,,Cöln,germany,cl,,,,,,
2108,,Augsburg,germany,cl,,,,,,
2109,,Magdeburg,germany,cl,,,,,,
2110,,Breslau,germany,cl,,,,,,
2111,,Strassburg,germany,cl,,,,,,
2112,,Stralsund,germany,cl,,,,,,
2113,,Karlsruhe,germany,cl,,,,,,
2114,,Rostock,germany,cl,,,,,,
2115,,Graudenz,germany,cl,,,,,,
2116,,Regensburg,germany,cl,,,,,,
2117,,Pillau,germany,cl,,,,,,
2118,,Elbing,germany,cl,,,,,,
2119,,Wiesbaden,germany,cl,,,,,,
2120,,Frankfurt,germany,cl,,,,,,
2121,,Brummer,germany,cl,,,,,,
2122,,Bremse,germany,cl,,,,,,
2123,,Cöln,germany,cl,,,,,,
2124,,Karlsruhe,germany,cl,,,,,,
2125,,Köln,germany,cl,,,,,,
2126,,Z,germany,dd,,,,,,
2127,,H,germany,dd,,,,,,
2128,,V,germany,dd,,,,,,
2129,,S,germany,tb,,,,,,
2130,,T,germany,tb,,,,,,
##,,,###,,,,,,,
2132,,Ammiraglio di Saint Bon,italy,bb,,,,,,
2133,,Emanuele Filiberto,italy,bb,,,,,,
2134,,Regina Margherita,italy,bb,,,,,,
2135,,Benedetto Brin,italy,bb,,,,,,
2136,,Regina Elena,italy,bb,,,,,,
2137,,Vittorio Emanuele,italy,bb,,,,,,
2138,,Roma,italy,bb,,,,,,
2139,,Napoli,italy,bb,,,,,,
2140,,Dante Alighieri,italy,bb,,,,,,
2141,,Conte di Cavour,italy,bb,,,,,,
2142,,Giulio Cesare,italy,bb,,,,,,
2143,,Leonardo da Vinci,italy,bb,,,,,,
2144,,Andrea Doria,italy,bb,,,,,,
2145,,Caio Duilio,italy,bb,,,,,,
2146,,Francesco Caracciolo,italy,bb,,,,,,
2147,,Cristoforo Colombo,italy,bb,,,,,,
2148,,Marcantonio Colonna,italy,bb,,,,,,
2149,,Francesco Morosini,italy,bb,,,,,,
2150,,Littorio,italy,bb,,,,,,
2151,,Vittorio Veneto,italy,bb,,,,,,
2152,,Impero,italy,bb,,,,,,
2153,,Terribile,italy,bb,,,,,,
2154,,Formidabile,italy,bb,,,,,,
2155,,Principe di Carignano,italy,bb,,,,,,
2156,,Messina,italy,bb,,,,,,
2157,,Conte Verde,italy,bb,,,,,,
2158,,Re d'Italia,italy,bb,,,,,,
2159,,Re di Portogallo,italy,bb,,,,,,
2160,,Regina Maria Pia,italy,bb,,,,,,
2161,,San Martino,italy,bb,,,,,,
2162,,Castelfidardo,italy,bb,,,,,,
2163,,Ancona,italy,bb,,,,,,
2164,,Venezia,italy,bb,,,,,,
2165,,Affondatore,italy,bb,,,,,,
2166,,Principe Amedeo,italy,bb,,,,,,
2167,,Palestro,italy,bb,,,,,,
2168,,Enrico Dandolo,italy,bb,,,,,,
2169,,Italia,italy,bb,,,,,,
2170,,Lepanto,italy,bb,,,,,,
2171,,Ruggiero di Lauria,italy,bb,,,,,,
2172,,Re Umberto,italy,bb,,,,,,
2173,,Sicilia,italy,bb,,,,,,
2174,,Sardegna,italy,bb,,,,,,
2175,,San Michele,italy,bb,,,,,,
2176,,Carlo Alberto,italy,bb,,,,,,
2177,,Des Geneys,italy,bb,,,,,,
2178,,Euridice,italy,bb,,,,,,
2179,,San Giovanni,italy,bb,,,,,,
2180,,Aquila,italy,bb,,,,,,
2181,,Aurora,italy,bb,,,,,,
2182,,Eridano,italy,bb,,,,,,
2183,,Daino,italy,bb,,,,,,
2184,,Colombo,italy,bb,,,,,,
2185,,Governolo,italy,bb,,,,,,
2186,,Costituzione,italy,bb,,,,,,
2187,,Staffetta,italy,bb,,,,,,
2188,,L'Azzardoso,italy,bb,,,,,,
2189,,Monzambano,italy,bb,,,,,,
2190,,Tripoli,italy,bb,,,,,,
2191,,Malfatano,italy,bb,,,,,,
2192,,Authion,italy,bb,,,,,,
2193,,Vinzaglio,italy,bb,,,,,,
2194,,Gulnara,italy,bb,,,,,,
2195,,Ichnusa,italy,bb,,,,,,
2196,,Venice,italy,bb,,,,,,
2197,,San Giorgio grande,italy,bb,,,,,,
2198,,Madonna della Vigna,italy,bb,,,,,,
2199,,Aquila d'Oro,italy,bb,,,,,,
2200,,Giove Fulminante,italy,bb,,,,,,
2201,,Costanza Guerriera,italy,bb,,,,,,
2202,,Drago Volante,italy,bb,,,,,,
2203,,Fama Volante,italy,bb,,,,,,
2204,,Madonna della Salute,italy,bb,,,,,,
2205,,Venezia Trionfante,italy,bb,,,,,,
2206,,Venere Armata,italy,bb,,,,,,
2207,,Ercole Vittorioso,italy,bb,,,,,,
2208,,San Marco Grande,italy,bb,,,,,,
2209,,San Antonio di Padova,italy,bb,,,,,,
2210,,Pace ed Abbondanza,italy,bb,,,,,,
2211,,San Giovanni Battista Piccolo,italy,bb,,,,,,
2212,,San Vittorio,italy,bb,,,,,,
2213,,San Giovanni Battista Grande,italy,bb,,,,,,
2214,,San Andrea,italy,bb,,,,,,
2215,,San Nicolo,italy,bb,,,,,,
2216,,San Iseppo,italy,bb,,,,,,
2217,,San Giuseppe,italy,bb,,,,,,
2218,,Redentore del Mundo,italy,bb,,,,,,
2219,,San Domenico,italy,bb,,,,,,
2220,,Vittoria,italy,bb,,,,,,
2221,,Sacra Lega,italy,bb,,,,,,
2222,,Valor Coronato,italy,bb,,,,,,
2223,,Monton d'Oro,italy,bb,,,,,,
2224,,Abbondanza e Ricchezza,italy,bb,,,,,,
2225,,Nettuno,italy,bb,,,,,,
2226,,Leon Coronato,italy,bb,,,,,,
2227,,San Lorenzo Giustinian,italy,bb,,,,,,
2228,,Stella Maris,italy,bb,,,,,,
2229,,Rosa,italy,bb,,,,,,
2230,,Fenice,italy,bb,,,,,,
2231,,Fede Guerriera,italy,bb,,,,,,
2232,,Iride,italy,bb,,,,,,
2233,,San Sebastiano,italy,bb,,,,,,
2234,,Tigre,italy,bb,,,,,,
2235,,Giove,italy,bb,,,,,,
2236,,Sole d'Oro,italy,bb,,,,,,
2237,,Rizzo d'Oro,italy,bb,,,,,,
2238,,Amazzone Guerriera,italy,bb,,,,,,
2239,,Aquila Volante/Aquilla Valiera,italy,bb,,,,,,
2240,,Grand Alessandro,italy,bb,,,,,,
2241,,Corona,italy,bb,,,,,,
2242,,Croce Rossa,italy,bb,,,,,,
2243,,Terror,italy,bb,,,,,,
2244,,Regina del Mar,italy,bb,,,,,,
2245,,Costanza,italy,bb,,,,,,
2246,,Aquileta,italy,bb,,,,,,
2247,,San Francesco,italy,bb,,,,,,
2248,,San Pietro Apostolo,italy,bb,,,,,,
2249,,Scudo della Fede,italy,bb,,,,,,
2250,,Santissimo Crocefisso,italy,bb,,,,,,
2251,,Madonna dell' Arsenal,italy,bb,,,,,,
2252,,Leone Trionfante,italy,bb,,,,,,
2253,,Gloria Veneta,italy,bb,,,,,,
2254,,San Pio V,italy,bb,,,,,,
2255,,San Gaetano,italy,bb,,,,,,
2256,,Fortuna,italy,bb,,,,,,
2257,,San Pietro Alcantar,italy,bb,,,,,,
2258,,Idra,italy,bb,,,,,,
2259,,San Zaccaria,italy,bb,,,,,,
2260,,San Spiridon,italy,bb,,,,,,
2261,,Falcon,italy,bb,,,,,,
2262,,Ercole,italy,bb,,,,,,
2263,,Corriera,italy,bb,,,,,,
2264,,Concordia,italy,bb,,,,,,
2265,,Diligenza,italy,bb,,,,,,
2266,,Forza,italy,bb,,,,,,
2267,,Sirena,italy,bb,,,,,,
2268,,Galatea,italy,bb,,,,,,
2269,,Fama,italy,bb,,,,,,
2270,,Eolo,italy,bb,,,,,,
2271,,San Giorgio,italy,bb,,,,,,
2272,,Minerva,italy,bb,,,,,,
2273,,Vulcano,italy,bb,,,,,,
2274,,Medea,italy,bb,,,,,,
2275,,Gloria,italy,bb,,,,,,
2276,,Laharpe,italy,bb,,,,,,
2277,,Stengal,italy,bb,,,,,,
2278,,Beyrand,italy,bb,,,,,,
2279,,Lepanto,italy,bc,,,,,,
2280,,Marchesa,italy,bc,,,,,,
2281,,Fortuna,italy,bc,,,,,,
2282,,Capitana,italy,bc,,,,,,
2283,,Padrona,italy,bc,,,,,,
2284,,Doria,italy,bc,,,,,,
2285,,Perla,italy,bc,,,,,,
2286,,Temperanza,italy,bc,,,,,,
2287,,Vittoria,italy,bc,,,,,,
2288,,Donzella,italy,bc,,,,,,
2289,,Monarca,italy,bc,,,,,,
2290,,Negrona,italy,bc,,,,,,
2291,,Bastarda,italy,bc,,,,,,
2292,,Furia,italy,bc,,,,,,
2293,,Diana,italy,bc,,,,,,
2294,,Baccana,italy,bc,,,,,,
2295,,San Bartolomeo,italy,bc,,,,,,
2296,,San Filippo la Reale,italy,bc,,,,,,
2297,,San Carlo la Partenope,italy,bc,,,,,,
2298,,Regina,italy,bc,,,,,,
2299,,Concezione,italy,bc,,,,,,
2300,,Santa Amalia,italy,bc,,,,,,
2301,,San Gennaro,italy,bc,,,,,,
2302,,San Pasquale,italy,bc,,,,,,
2303,,San Ferdinando,italy,bc,,,,,,
2304,,San Gabriele,italy,bc,,,,,,
2305,,San Luigi,italy,bc,,,,,,
2306,,San Antonio,italy,bc,,,,,,
2307,,Patrona,italy,bc,,,,,,
2308,,San Giovanni,italy,bc,,,,,,
2309,,San Gioacchino,italy,bc,,,,,,
2310,,Partenope,italy,bc,,,,,,
2311,,Tancredi,italy,bc,,,,,,
2312,,Guiscardo,italy,bc,,,,,,
2313,,Archimede,italy,bc,,,,,,
2314,,Sannita,italy,bc,,,,,,
2315,,Ruggiero,italy,bc,,,,,,
2316,,Aretusa,italy,bc,,,,,,
2317,,Minerva,italy,bc,,,,,,
2318,,Sibilla,italy,bc,,,,,,
2319,,Cerere,italy,bc,,,,,,
2320,,Aurora,italy,bc,,,,,,
2321,,Fama,italy,bc,,,,,,
2322,,Stabia,italy,bc,,,,,,
2323,,Flora,italy,bc,,,,,,
2324,,Galatea,italy,bc,,,,,,
2325,,Capri,italy,bc,,,,,,
2326,,Gioacchino,italy,bc,,,,,,
2327,,Carolina,italy,bc,,,,,,
2328,,Vesuvio,italy,bc,,,,,,
2329,,Regina Isabella,italy,bc,,,,,,
2330,,Francesco I,italy,bc,,,,,,
2331,,Principe Carlo,italy,bc,,,,,,
2332,,Marco Polo,italy,ca,,,,,,
2333,,Vettor Pisani,italy,ca,,,,,,
2334,,Carlo Alberto,italy,ca,,,,,,
2335,,Giuseppe Garibaldi,italy,ca,,,,,,
2336,,Varese,italy,ca,,,,,,
2337,,Francesco Ferruccio,italy,ca,,,,,,
2338,,Pisa,italy,ca,,,,,,
2339,,Amalfi,italy,ca,,,,,,
2340,,San Giorgio,italy,ca,,,,,,
2341,,San Marco,italy,ca,,,,,,
2342,,Trento,italy,ca,,,,,,
2343,,Trieste,italy,ca,,,,,,
2344,,Zara,italy,ca,,,,,,
2345,,Pola,italy,ca,,,,,,
2346,,Fiume,italy,ca,,,,,,
2347,,Gorizia,italy,ca,,,,,,
2348,,Bolzano,italy,ca,,,,,,
2349,,Andrea Doria,italy,ca,,,,,,
2350,,Vittorio Veneto,italy,ca,,,,,,
2351,,Monarca,italy,ca,,,,,,
2352,,Farnese,italy,ca,,,,,,
2353,,Urania,italy,ca,,,,,,
2354,,Regina,italy,ca,,,,,,
2355,,Partenope,italy,ca,,,,,,
2356,,Etna,italy,ca,,,,,,
2357,,Generoso,italy,ca,,,,,,
2358,,Intrepido,italy,ca,,,,,,
2359,,Veloce,italy,ca,,,,,,
2360,,Valoroso,italy,ca,,,,,,
2361,,Zeffiro,italy,ca,,,,,,
2362,,Sannita,italy,ca,,,,,,
2363,,Torquato Tasso,italy,ca,,,,,,
2364,,Carlo III,italy,ca,,,,,,
2365,,Fulminante,italy,ca,,,,,,
2366,,Stromboli,italy,ca,,,,,,
2367,,Ettore Fieramosca,italy,ca,,,,,,
2368,,Ferdinando II,italy,ca,,,,,,
2369,,Sirena,italy,ca,,,,,,
2370,,Aquila,italy,ca,,,,,,
2371,,Maria Teresa,italy,ca,,,,,,
2372,,Peloro,italy,ca,,,,,,
2373,,Delfino,italy,ca,,,,,,
2374,,Ercole,italy,ca,,,,,,
2375,,Archimede,italy,ca,,,,,,
2376,,Ruggiero,italy,ca,,,,,,
2377,,Roberto,italy,ca,,,,,,
2378,,Guiscardo,italy,ca,,,,,,
2379,,Palinuro,italy,ca,,,,,,
2380,,Miseno,italy,ca,,,,,,
2381,,Borbone,italy,ca,,,,,,
2382,,Gaeta,italy,ca,,,,,,
2383,,Capitana,italy,ca,,,,,,
2384,,Padrona,italy,ca,,,,,,
2385,,Suprema,italy,ca,,,,,,
2386,,Serena,italy,ca,,,,,,
2387,,Pace,italy,ca,,,,,,
2388,,Vittoria,italy,ca,,,,,,
2389,,Grifona,italy,ca,,,,,,
2390,,Santa Maria,italy,ca,,,,,,
2391,,San Giovanni,italy,ca,,,,,,
2392,,San Bonaventura,italy,ca,,,,,,
2393,,San Pietro,italy,ca,,,,,,
2394,,Roma,italy,ca,,,,,,
2395,,Immacolata Concezione,italy,ca,,,,,,
2396,,Giovanni Bausan,italy,cl,,,,,,
2397,,Etna,italy,cl,,,,,,
2398,,Vesuvio,italy,cl,,,,,,
2399,,Stromboli,italy,cl,,,,,,
2400,,Ettore Fieramosca,italy,cl,,,,,,
2401,,Dogali,italy,cl,,,,,,
2402,,Piemonte,italy,cl,,,,,,
2403,,Regioni,italy,cl,,,,,,
2404,,Umbria,italy,cl,,,,,,
2405,,Lombardia,italy,cl,,,,,,
2406,,Etruria,italy,cl,,,,,,
2407,,Liguria,italy,cl,,,,,,
2408,,Elba,italy,cl,,,,,,
2409,,Puglia,italy,cl,,,,,,
2410,,Calabria,italy,cl,,,,,,
2411,,Libia,italy,cl,,,,,,
2412,,Quarto,italy,cl,,,,,,
2413,,Nino Bixio,italy,cl,,,,,,
2414,,Marsala,italy,cl,,,,,,
2415,,Campania,italy,cl,,,,,,
2416,,Basilicata,italy,cl,,,,,,
2417,,Pietro Micca,italy,cl,,,,,,
2418,,Tripoli,italy,cl,,,,,,
2419,,Goito,italy,cl,,,,,,
2420,,Monzambano,italy,cl,,,,,,
2421,,Montebello,italy,cl,,,,,,
2422,,Confienza,italy,cl,,,,,,
2423,,Folgore,italy,cl,,,,,,
2424,,Saetta,italy,cl,,,,,,
2425,,Partenope,italy,cl,,,,,,
2426,,Minerva,italy,cl,,,,,,
2427,,Euridice,italy,cl,,,,,,
2428,,Urania,italy,cl,,,,,,
2429,,Iride,italy,cl,,,,,,
2430,,Aretusa,italy,cl,,,,,,
2431,,Caprera,italy,cl,,,,,,
2432,,Calatafimi,italy,cl,,,,,,
2433,,Agordat,italy,cl,,,,,,
2434,,Coatit,italy,cl,,,,,,
2435,,Aquila,italy,cl,,,,,,
2436,,Sparviero,italy,cl,,,,,,
2437,,Nibbio,italy,cl,,,,,,
2438,,Falco,italy,cl,,,,,,
2439,,Taranto,italy,cl,,,,,,
2440,,Bari,italy,cl,,,,,,
2441,,Brindisi,italy,cl,,,,,,
2442,,Venezia,italy,cl,,,,,,
2443,,Ancona,italy,cl,,,,,,
2444,,Armando Diaz,italy,cl,,,,,,
2445,,Giussano,italy,cl,,,,,,
2446,,Alberico da Barbiano,italy,cl,,,,,,
2447,,Alberto di Giussano,italy,cl,,,,,,
2448,,Bartolomeo Colleoni,italy,cl,,,,,,
2449,,Giovanni dalle Bande Nere,italy,cl,,,,,,
2450,,Luigi Cadorna,italy,cl,,,,,,
2451,,Raimondo Montecuccoli,italy,cl,,,,,,
2452,,Muzio Attendolo,italy,cl,,,,,,
2453,,Duca d'Aosta,italy,cl,,,,,,
2454,,Emanuele Filiberto,italy,cl,,,,,,
2455,,Eugenio di Savoia,italy,cl,,,,,,
2456,,Duca degli Abruzzi,italy,cl,,,,,,
2457,,Giuseppe Garibaldi,italy,cl,,,,,,
2458,,San Giorgio,italy,cl,,,,,,
2459,,Pompeo Magno,italy,cl,,,,,,
2460,,Capitani Romani,italy,cl,,,,,,
2461,,Attilio Regolo,italy,cl,,,,,,
2462,,Scipione Africano,italy,cl,,,,,,
2463,,Ulpio Traiano,italy,cl,,,,,,
2464,,Ottaviano Augusto,italy,cl,,,,,,
2465,,Cornelio Silla,italy,cl,,,,,,
2466,,Claudio Druso,italy,cl,,,,,,
2467,,Caio Mario,italy,cl,,,,,,
2468,,Paolo Emilio,italy,cl,,,,,,
2469,,Vipsania Agrippa,italy,cl,,,,,,
2470,,Giulio Germanico,italy,cl,,,,,,
2471,,Claudio Tiberio,italy,cl,,,,,,
2472,,Cattaro,italy,cl,,,,,,
2473,,Fulmine,italy,dd,,,,,,
2474,,Lampo,italy,dd,,,,,,
2475,,Freccia,italy,dd,,,,,,
2476,,Dardo,italy,dd,,,,,,
2477,,Strale,italy,dd,,,,,,
2478,,Euro,italy,dd,,,,,,
2479,,Ostro,italy,dd,,,,,,
2480,,Nembo,italy,dd,,,,,,
2481,,Turbine,italy,dd,,,,,,
2482,,Aquilone,italy,dd,,,,,,
2483,,Borea,italy,dd,,,,,,
2484,,Zeffiro,italy,dd,,,,,,
2485,,Espero,italy,dd,,,,,,
2486,,Soldato,italy,dd,,,,,,
2487,,Artigliere,italy,dd,,,,,,
2488,,Bersagliere,italy,dd,,,,,,
2489,,Corazziere,italy,dd,,,,,,
2490,,Garibaldino,italy,dd,,,,,,
2491,,Granatiere,italy,dd,,,,,,
2492,,Lanciere,italy,dd,,,,,,
2493,,Alpino,italy,dd,,,,,,
2494,,Carabiniere,italy,dd,,,,,,
2495,,Fuciliere,italy,dd,,,,,,
2496,,Pontiere,italy,dd,,,,,,
2497,,Ascaro,italy,dd,,,,,,
2498,,Impetuoso,italy,dd,,,,,,
2499,,Impavido,italy,dd,,,,,,
2500,,Insidioso,italy,dd,,,,,,
2501,,Irrequieto,italy,dd,,,,,,
2502,,Indomito,italy,dd,,,,,,
2503,,Intrepido,italy,dd,,,,,,
2504,,Ardito,italy,dd,,,,,,
2505,,Ardente,italy,dd,,,,,,
2506,,Audace,italy,dd,,,,,,
2507,,Animoso,italy,dd,,,,,,
2508,,Rosolino Pilo,italy,dd,,,,,,
2509,,Giuseppe Cesare Abba,italy,dd,,,,,,
2510,,Pilade Bronzetti,italy,dd,,,,,,
2511,,Giuseppe Missori,italy,dd,,,,,,
2512,,Antonio Mosto,italy,dd,,,,,,
2513,,Ippolito Nievo,italy,dd,,,,,,
2514,,Francesco Nullo,italy,dd,,,,,,
2515,,Simone Schiaffino,italy,dd,,,,,,
2516,,Alessandro Poerio,italy,dd,,,,,,
2517,,Cesare Rossarol,italy,dd,,,,,,
2518,,Guglielmo Pepe,italy,dd,,,,,,
2519,,Aquila,italy,dd,,,,,,
2520,,Falco,italy,dd,,,,,,
2521,,Nibbio,italy,dd,,,,,,
2522,,Sparviero,italy,dd,,,,,,
2523,,Carlo Mirabello,italy,dd,,,,,,
2524,,Carlo Alberto Racchia,italy,dd,,,,,,
2525,,Augusto Riboty,italy,dd,,,,,,
2526,,La Masa,italy,dd,,,,,,
2527,,Giuseppe La Masa,italy,dd,,,,,,
2528,,Angelo Bassini,italy,dd,,,,,,
2529,,Agostino Bertani,italy,dd,,,,,,
2530,,Benedetto Cairoli,italy,dd,,,,,,
2531,,Giacinto Carini,italy,dd,,,,,,
2532,,Nicola Fabrizi,italy,dd,,,,,,
2533,,Giuseppe La Farina,italy,dd,,,,,,
2534,,Giacomo Medici,italy,dd,,,,,,
2535,,Sirtori,italy,dd,,,,,,
2536,,Giuseppe Sirtori,italy,dd,,,,,,
2537,,Giovanni Acerbi,italy,dd,,,,,,
2538,,Vincenzo Giordano Orsini,italy,dd,,,,,,
2539,,Francesco Stocco,italy,dd,,,,,,
2540,,Palestro,italy,dd,,,,,,
2541,,Confienza,italy,dd,,,,,,
2542,,San Martino,italy,dd,,,,,,
2543,,Solferino,italy,dd,,,,,,
2544,,Generale Antonio Cantore,italy,dd,,,,,,
2545,,Generale Antonio Cascino,italy,dd,,,,,,
2546,,Generale Antonio Chinotto,italy,dd,,,,,,
2547,,Generale Carlo Montanari,italy,dd,,,,,,
2548,,Generale Marcello Prestinari,italy,dd,,,,,,
2549,,Delfino,italy,ss,,,,,,
2550,,Glauco,italy,ss,,,,,,
2551,,Narvalo,italy,ss,,,,,,
2552,,Otaria,italy,ss,,,,,,
2553,,Squalo,italy,ss,,,,,,
2554,,Tricheco,italy,ss,,,,,,
2555,,Foca,italy,ss,,,,,,
2556,,Medusa,italy,ss,,,,,,
2557,,Argo,italy,ss,,,,,,
2558,,Fisalia,italy,ss,,,,,,
2559,,Jalea,italy,ss,,,,,,
2560,,Jantina,italy,ss,,,,,,
2561,,Salpa,italy,ss,,,,,,
2562,,Velella,italy,ss,,,,,,
2563,,Zoea,italy,ss,,,,,,
2564,,Atropo,italy,ss,,,,,,
2565,,Nautilus,italy,ss,,,,,,
2566,,Nereide,italy,ss,,,,,,
2567,,Pullino,italy,ss,,,,,,
2568,,Giacinto Pullino,italy,ss,,,,,,
2569,,Galileo Ferraris,italy,ss,,,,,,
2570,,Alfa,italy,ss,,,,,,
2571,,Beta,italy,ss,,,,,,
2572,,Argonauta,italy,ss,,,,,,
2573,,Balilla,italy,ss,,,,,,
2574,,Pacinotti,italy,ss,,,,,,
2575,,Guglielmotti,italy,ss,,,,,,
2576,,Pietro Micca,italy,ss,,,,,,
2577,,Angelo Emo,italy,ss,,,,,,
2578,,Luigi Galvani,italy,ss,,,,,,
2579,,Lorenzo Marcello,italy,ss,,,,,,
2580,,Lazzaro Mocenigo,italy,ss,,,,,,
2581,,Torricelli,italy,ss,,,,,,
2582,,Andrea Provana,italy,ss,,,,,,
2583,,Agostino Barbarigo,italy,ss,,,,,,
2584,,Giacomo Nani,italy,ss,,,,,,
2585,,Sebastiano Veniero,italy,ss,,,,,,
2586,,Pier Capponi,italy,ss,,,,,,
2587,,Giovanni Da Procida,italy,ss,,,,,,
2588,,Goffredo Mameli,italy,ss,,,,,,
2589,,Masaniello,italy,ss,,,,,,
2590,,Tito Speri,italy,ss,,,,,,
2591,,Antonio Sciesa,italy,ss,,,,,,
2592,,Domenico Millelire,italy,ss,,,,,,
2593,,Enrico Toti,italy,ss,,,,,,
2594,,Giovanni Bausan,italy,ss,,,,,,
2595,,Marcantonio Colonna,italy,ss,,,,,,
2596,,Des Geneys,italy,ss,,,,,,
2597,,Vettor Pisani,italy,ss,,,,,,
